#1PLOTGEOM**GeoViewer Blue plot                                                             
# Origin and axis parameters
#  X0PICT=   0.00000E+00  Y0PICT=  -0.29339E+01  Z0PICT=  -0.91554E+01
#  X1PICT=   0.00000E+00  Y1PICT=   0.29012E+01  Z1PICT=   0.38258E+01
#  TYX=   0.00000E+00 TYY=   0.10000E+01 TYZ=   0.00000E+00
#  TXX=   0.00000E+00 TXY=   0.00000E+00 TXZ=   0.10000E+01
#  XAXLEN=   0.12981E+02 YAXLEN=   0.58351E+01
0.649057 -2.91754 0 -2.9339039 -2.015753 2 28 0 0 0 0
0.7139627 -2.91754 0 -2.9339039 -1.9508473 2 28 0 0 0 0
0.7788684 -2.91754 0 -2.9339039 -1.8859416 2 28 0 0 0 0
0.8437741 -2.91754 0 -2.9339039 -1.8210359 2 28 0 0 0 0
0.9086798 -2.91754 0 -2.9339039 -1.7561302 2 28 0 0 0 0
0.9735855 -2.91754 0 -2.9339039 -1.6912245 2 28 0 0 0 0
1.0384912 -2.91754 0 -2.9339039 -1.6263188 2 28 0 0 0 0
1.1033969 -2.91754 0 -2.9339039 -1.5614131 2 28 0 0 0 0
1.1683026 -2.91754 0 -2.9339039 -1.4965074 2 28 0 0 0 0
1.2332083 -2.91754 0 -2.9339039 -1.4316017 2 28 0 0 0 0
1.298114 -2.91754 0 -2.9339039 -1.366696 2 28 0 0 0 0
1.3630197 -2.91754 0 -2.9339039 -1.3017903 2 28 0 0 0 0
1.4279254 -2.91754 0 -2.9339039 -1.2368846 2 28 0 0 0 0
1.4928311 -2.91754 0 -2.9339039 -1.1719789 2 28 0 0 0 0
1.5577368 -2.91754 0 -2.9339039 -1.1070732 2 28 0 0 0 0
1.6226425 -2.91754 0 -2.9339039 -1.0421675 2 28 0 0 0 0
1.6875482 -2.91754 0 -2.9339039 -0.9772618 2 28 0 0 0 0
1.7524539 -2.91754 0 -2.9339039 -0.9123561 2 28 0 0 0 0
1.8173596 -2.91754 0 -2.9339039 -0.8474504 2 28 0 0 0 0
1.8822653 -2.91754 0 -2.9339039 -0.7825447 2 28 0 0 0 0
1.947171 -2.91754 0 -2.9339039 -0.717639 2 28 0 0 0 0
2.0120767 -2.91754 0 -2.9339039 -0.6527333 2 28 0 0 0 0
2.0769824 -2.91754 0 -2.9339039 -0.5878276 2 28 0 0 0 0
2.1418881 -2.91754 0 -2.9339039 -0.5229219 2 28 0 0 0 0
2.2067938 -2.91754 0 -2.9339039 -0.4580162 2 28 0 0 0 0
2.2716995 -2.91754 0 -2.9339039 -0.3931105 2 28 0 0 0 0
2.3366052 -2.91754 0 -2.9339039 -0.3282048 2 28 0 0 0 0
2.4015109 -2.91754 0 -2.9339039 -0.2632991 2 28 0 0 0 0
2.4664166 -2.91754 0 -2.9339039 -0.1983934 2 28 0 0 0 0
2.5313223 -2.91754 0 -2.9339039 -0.1334877 2 28 0 0 0 0
2.596228 -2.91754 0 -2.9339039 -0.068582 2 28 0 0 0 0
2.6611337 -2.91754 0 -2.9339039 -0.0036763 3 29 0 0 0 0
2.7260394 -2.91754 0 -2.9339039 0.0612294 3 29 0 0 0 0
2.7909451 -2.91754 0 -2.9339039 0.1261351 3 29 0 0 0 0
2.8558508 -2.91754 0 -2.9339039 0.1910408 3 29 0 0 0 0
2.9207565 -2.91754 0 -2.9339039 0.2559465 3 29 0 0 0 0
2.9856622 -2.91754 0 -2.9339039 0.3208522 3 29 0 0 0 0
3.0505679 -2.91754 0 -2.9339039 0.3857579 3 29 0 0 0 0
3.1154736 -2.91754 0 -2.9339039 0.4506636 3 29 0 0 0 0
3.1803793 -2.91754 0 -2.9339039 0.5155693 3 29 0 0 0 0
3.245285 -2.91754 0 -2.9339039 0.580475 3 29 0 0 0 0
3.3101907 -2.91754 0 -2.9339039 0.6453807 3 29 0 0 0 0
3.3750964 -2.91754 0 -2.9339039 0.7102864 3 29 0 0 0 0
3.4400021 -2.91754 0 -2.9339039 0.7751921 3 29 0 0 0 0
3.5049078 -2.91754 0 -2.9339039 0.8400978 3 29 0 0 0 0
3.5698135 -2.91754 0 -2.9339039 0.9050035 3 29 0 0 0 0
3.6347192 -2.91754 0 -2.9339039 0.9699092 3 29 0 0 0 0
